Emotion,Path
happy,dataset/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
happy,dataset/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
happy,dataset/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
happy,dataset/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
happy,dataset/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
happy,dataset/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
happy,dataset/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
sad,dataset/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
angry,dataset/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
surprise,dataset/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-01-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-02-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-01-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-02-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-01-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-02-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-01-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-02-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-01-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-02-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-02-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-01-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-02-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-01-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-02-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-01-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-01-09.wav
happy,dataset/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-02-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-01-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-02-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-01-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-02-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
sad,dataset/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-02-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-01-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-02-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-01-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-02-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
angry,dataset/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-01-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-01-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-01-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-02-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-01-09.wav
surprise,dataset/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-02-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-02-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-02-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-01-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-01-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-01-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-02-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav
happy,dataset/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav
sad,dataset/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav
angry,dataset/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav
surprise,dataset/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-01-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-02-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-02-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-01-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-02-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-01-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-02-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-02-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-01-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-01-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
happy,dataset/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-02-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-02-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-01-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-02-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
sad,dataset/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
angry,dataset/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav
surprise,dataset/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-02-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
happy,dataset/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
sad,dataset/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
angry,dataset/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
surprise,dataset/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
happy,dataset/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
sad,dataset/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
angry,dataset/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
surprise,dataset/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
happy,dataset/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
sad,dataset/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
angry,dataset/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
surprise,dataset/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-01-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-02-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-01-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-02-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-01-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-02-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-01-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-02-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-01-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-02-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-01-15.wav
neutral,dataset/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-02-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
happy,dataset/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
sad,dataset/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
